brand,product,url,imgsrc,name,categories,specific,hex,lightness,hue,sat,description,brand_prod_hex,lighttodark,id,rgb,L,A,B,L_s,A_s,B_s,brand_popularity,light_bucket,lab_vec,kmeans_cluster,hier_cluster,Cluster,text_features
Cover Fx,Power Play Foundation,https://www.ulta.com/power-play-foundation?productId=pimprod2002535,https://images.ulta.com/is/image/Ulta/2535852sw?$50px$,G+,Unknown,G10,#fad1b7,0.849019607843137,23.2835820895522,0.87012987012987,G10 (porcelain to light skin w/ golden undertones),Cover Fx||Power Play Foundation||#fad1b7,,5971,"(250, 209, 183)",86.67500607585569,10.621080163436215,18.273277777960175,1.2109584441012755,-0.46604253074473484,-0.7382004741849547,143,very_light,"(86.67500607585569, 10.621080163436215, 18.273277777960175)",3,3,3,Unknown G10 (porcelain to light skin w/ golden undertones)
Cover Fx,Power Play Foundation,https://www.ulta.com/power-play-foundation?productId=pimprod2002535,https://images.ulta.com/is/image/Ulta/2535834sw?$50px$,G+,Unknown,N20,#eac4ac,0.796078431372549,23.2258064516129,0.596153846153846,N20 (fair to light skin w/ neutral undertones),Cover Fx||Power Play Foundation||#eac4ac,,5972,"(234, 196, 172)",81.81238207639853,9.959034356102404,17.085287675069182,0.9086246595832836,-0.5863100637547607,-0.8848073902405276,143,very_light,"(81.81238207639853, 9.959034356102404, 17.085287675069182)",3,3,3,Unknown N20 (fair to light skin w/ neutral undertones)
Cover Fx,Power Play Foundation,https://www.ulta.com/power-play-foundation?productId=pimprod2002535,https://images.ulta.com/is/image/Ulta/2535846sw?$50px$,G+,Unknown,P20,#f4c5b1,0.825490196078431,17.910447761194,0.752808988764045,P20 (fair to light skin w/ pink undertones),Cover Fx||Power Play Foundation||#f4c5b1,,5973,"(244, 197, 177)",83.09496729401278,13.855716203794277,16.35700942698104,0.988369431716896,0.12156287729470168,-0.9746824049588573,143,very_light,"(83.09496729401278, 13.855716203794277, 16.35700942698104)",1,1,1,Unknown P20 (fair to light skin w/ pink undertones)
Cover Fx,Power Play Foundation,https://www.ulta.com/power-play-foundation?productId=pimprod2002535,https://images.ulta.com/is/image/Ulta/2535822sw?$50px$,G+,Unknown,G20,#f8cead,0.825490196078431,26.4,0.842696629213483,G20 (fair to light skin w/ golden undertones),Cover Fx||Power Play Foundation||#f8cead,,5974,"(248, 206, 173)",85.56363340301844,10.12845128917922,21.960869966823402,1.141858816775315,-0.5555337090591107,-0.2831238559839828,143,very_light,"(85.56363340301844, 10.12845128917922, 21.960869966823402)",3,3,3,Unknown G20 (fair to light skin w/ golden undertones)
Cover Fx,Power Play Foundation,https://www.ulta.com/power-play-foundation?productId=pimprod2002535,https://images.ulta.com/is/image/Ulta/2535920sw?$50px$,G+,Unknown,N25,#dfb69d,0.745098039215686,22.7272727272727,0.507692307692308,N25 (light skin w/ neutral undertones),Cover Fx||Power Play Foundation||#dfb69d,,5975,"(223, 182, 157)",77.02894300345457,11.189273624542583,18.300898903980432,0.6112142001079407,-0.3628242562949799,-0.734791819437783,143,light,"(77.02894300345457, 11.189273624542583, 18.300898903980432)",3,1,3,Unknown N25 (light skin w/ neutral undertones)
Cover Fx,Power Play Foundation,https://www.ulta.com/power-play-foundation?productId=pimprod2002535,https://images.ulta.com/is/image/Ulta/2535826sw?$50px$,G+,Unknown,N30,#ddae91,0.717647058823529,22.8947368421053,0.527777777777778,N30 (light to medium light skin w/ neutral undertones),Cover Fx||Power Play Foundation||#ddae91,,5976,"(221, 174, 145)",74.6292681257149,13.160097859570064,21.435018182799446,0.46201434680224074,-0.004803457556479617,-0.34801792216388205,143,light,"(74.6292681257149, 13.160097859570064, 21.435018182799446)",1,1,1,Unknown N30 (light to medium light skin w/ neutral undertones)
Cover Fx,Power Play Foundation,https://www.ulta.com/power-play-foundation?productId=pimprod2002535,https://images.ulta.com/is/image/Ulta/2535849sw?$50px$,G+,Unknown,P30,#f5c2af,0.823529411764706,16.2857142857143,0.777777777777778,P30 (light to medium light skin w/ pink undertones),Cover Fx||Power Play Foundation||#f5c2af,,5977,"(245, 194, 175)",82.42894177513337,15.541330517224283,16.50291355249911,0.946959276267729,0.42777231603282684,-0.95667673821977,143,very_light,"(82.42894177513337, 15.541330517224283, 16.50291355249911)",1,1,1,Unknown P30 (light to medium light skin w/ pink undertones)
Cover Fx,Power Play Foundation,https://www.ulta.com/power-play-foundation?productId=pimprod2002535,https://images.ulta.com/is/image/Ulta/2535841sw?$50px$,G+,Unknown,G30,#f5c7ac,0.817647058823529,22.1917808219178,0.78494623655914,G30 (light to medium light skin w/ golden undertones),Cover Fx||Power Play Foundation||#f5c7ac,,5978,"(245, 199, 172)",83.56849683179611,12.525388396896208,19.685206548455668,1.0178111441040913,-0.12010505815315056,-0.5639578418357905,143,very_light,"(83.56849683179611, 12.525388396896208, 19.685206548455668)",3,1,3,Unknown G30 (light to medium light skin w/ golden undertones)
Cover Fx,Power Play Foundation,https://www.ulta.com/power-play-foundation?productId=pimprod2002535,https://images.ulta.com/is/image/Ulta/2535827sw?$50px$,G+,Unknown,N35,#daab8e,0.705882352941177,22.8947368421053,0.506666666666667,N35 (medium light skin w/ neutral undertones),Cover Fx||Power Play Foundation||#daab8e,,5979,"(218, 171, 142)",73.53649239149141,13.228403201048566,21.51401868425884,0.3940709846598874,0.007604920866925867,-0.33826866595575333,143,light,"(73.53649239149141, 13.228403201048566, 21.51401868425884)",1,1,1,Unknown N35 (medium light skin w/ neutral undertones)
Cover Fx,Power Play Foundation,https://www.ulta.com/power-play-foundation?productId=pimprod2002535,https://images.ulta.com/is/image/Ulta/2535831sw?$50px$,G+,Unknown,N40,#cca187,0.664705882352941,22.6086956521739,0.403508771929825,N40 (medium skin w/ neutral undertones),Cover Fx||Power Play Foundation||#cca187,,5980,"(204, 161, 135)",69.52498793922776,12.255397741749608,19.606799055104673,0.14465558202973608,-0.16915167950554574,-0.5736339163820882,143,light,"(69.52498793922776, 12.255397741749608, 19.606799055104673)",1,1,1,Unknown N40 (medium skin w/ neutral undertones)
Cover Fx,Power Play Foundation,https://www.ulta.com/power-play-foundation?productId=pimprod2002535,https://images.ulta.com/is/image/Ulta/2535922sw?$50px$,G+,Unknown,P40,#e2ab92,0.729411764705882,18.75,0.579710144927536,P40 (medium skin w/ pink undertones),Cover Fx||Power Play Foundation||#e2ab92,,5981,"(226, 171, 146)",74.42710963688802,16.834028768376143,20.69774325877971,0.44944513704917477,0.662604449806947,-0.4390031943749911,143,light,"(74.42710963688802, 16.834028768376143, 20.69774325877971)",1,1,1,Unknown P40 (medium skin w/ pink undertones)
Cover Fx,Power Play Foundation,https://www.ulta.com/power-play-foundation?productId=pimprod2002535,https://images.ulta.com/is/image/Ulta/2535853sw?$50px$,G+,Unknown,G40,#deb194,0.725490196078431,23.5135135135135,0.528571428571429,G40 (medium skin w/ golden undertones),Cover Fx||Power Play Foundation||#deb194,,5982,"(222, 177, 148)",75.52207781191733,12.316335246902288,21.055843812554144,0.5175248142605582,-0.15808174547482806,-0.394810892015819,143,light,"(75.52207781191733, 12.316335246902288, 21.055843812554144)",1,1,1,Unknown G40 (medium skin w/ golden undertones)
Cover Fx,Power Play Foundation,https://www.ulta.com/power-play-foundation?productId=pimprod2002535,https://images.ulta.com/is/image/Ulta/2535925sw?$50px$,G+,Unknown,40,#dcb190,0.713725490196078,26.0526315789474,0.52054794520548,G+40 (medium olive skin w/ golden undertones),Cover Fx||Power Play Foundation||#dcb190,,5983,"(220, 177, 144)",75.24887912222627,11.041536012249164,22.804778301163296,0.5005386780121305,-0.3896623360267684,-0.1789792187264116,143,light,"(75.24887912222627, 11.041536012249164, 22.804778301163296)",1,7,1,Unknown G+40 (medium olive skin w/ golden undertones)
Cover Fx,Power Play Foundation,https://www.ulta.com/power-play-foundation?productId=pimprod2002535,https://images.ulta.com/is/image/Ulta/2535829sw?$50px$,G+,Unknown,N50,#cd9e83,0.658823529411765,21.8918918918919,0.425287356321839,N50 (medium olive skin w/ golden undertones),Cover Fx||Power Play Foundation||#cd9e83,,5984,"(205, 158, 131)",68.80425981683713,13.786217316359984,20.831882215307672,0.09984429066210626,0.10893767878717693,-0.4224494379997314,143,light,"(68.80425981683713, 13.786217316359984, 20.831882215307672)",1,1,1,Unknown N50 (medium olive skin w/ golden undertones)
Cover Fx,Power Play Foundation,https://www.ulta.com/power-play-foundation?productId=pimprod2002535,https://images.ulta.com/is/image/Ulta/2535842sw?$50px$,G+,Unknown,P50,#db9e88,0.696078431372549,15.9036144578313,0.535483870967742,P50 (medium to tan skin w/ pink undertones),Cover Fx||Power Play Foundation||#db9e88,,5985,"(219, 158, 136)",70.38109195419275,19.901725977767292,20.48325274789933,0.19788387334206253,1.219883676271692,-0.46547293704947396,143,light,"(70.38109195419275, 19.901725977767292, 20.48325274789933)",1,1,1,Unknown P50 (medium to tan skin w/ pink undertones)
Cover Fx,Power Play Foundation,https://www.ulta.com/power-play-foundation?productId=pimprod2002535,https://images.ulta.com/is/image/Ulta/2535845sw?$50px$,G+,Unknown,G50,#e3a37d,0.690196078431373,22.3529411764706,0.645569620253165,G50 (medium to tan skin w/ golden undertones),Cover Fx||Power Play Foundation||#e3a37d,,5986,"(227, 163, 125)",72.23412168316919,19.169390052761635,29.103546265646575,0.3130960490826374,1.0868472095206285,0.5983361343016304,143,light,"(72.23412168316919, 19.169390052761635, 29.103546265646575)",7,0,7,Unknown G50 (medium to tan skin w/ golden undertones)
Cover Fx,Power Play Foundation,https://www.ulta.com/power-play-foundation?productId=pimprod2002535,https://images.ulta.com/is/image/Ulta/2535928sw?$50px$,G+,Unknown,50,#da9a6c,0.63921568627451,25.0909090909091,0.597826086956522,G+50 (medium to tan olive skin w/ golden undertones),Cover Fx||Power Play Foundation||#da9a6c,,5987,"(218, 154, 108)",68.8248635956569,18.736261325485614,33.593157315859415,0.10112533119220805,1.0081648541183017,1.1523879136548143,143,light,"(68.8248635956569, 18.736261325485614, 33.593157315859415)",7,0,7,Unknown G+50 (medium to tan olive skin w/ golden undertones)
Cover Fx,Power Play Foundation,https://www.ulta.com/power-play-foundation?productId=pimprod2002535,https://images.ulta.com/is/image/Ulta/2535830sw?$50px$,G+,Unknown,N60,#c6957b,0.629411764705882,20.8,0.396825396825397,N60 (medium-deep skin w/ neutral undertones),Cover Fx||Power Play Foundation||#c6957b,,5988,"(198, 149, 123)",65.69594947249074,14.944512828317214,20.88801081141842,-0.09341499279628507,0.3193541517510204,-0.41552274697907327,143,light,"(65.69594947249074, 14.944512828317214, 20.88801081141842)",1,1,1,Unknown N60 (medium-deep skin w/ neutral undertones)
Cover Fx,Power Play Foundation,https://www.ulta.com/power-play-foundation?productId=pimprod2002535,https://images.ulta.com/is/image/Ulta/2535847sw?$50px$,G+,Unknown,P60,#cf8b70,0.625490196078431,17.0526315789474,0.49738219895288,P60 (medium-deep to deeply tanned skin w/ pink undertones),Cover Fx||Power Play Foundation||#cf8b70,,5989,"(207, 139, 112)",64.08201841368825,22.80472317636173,24.985741899507865,-0.19376120196511232,1.7472434262201277,0.09016809689908016,143,light,"(64.08201841368825, 22.80472317636173, 24.985741899507865)",6,4,6,Unknown P60 (medium-deep to deeply tanned skin w/ pink undertones)
Cover Fx,Power Play Foundation,https://www.ulta.com/power-play-foundation?productId=pimprod2002535,https://images.ulta.com/is/image/Ulta/2535838sw?$50px$,G+,Unknown,G60,#cd9672,0.625490196078431,23.7362637362637,0.476439790575916,G60 (medium-deep skin w/ golden undertones),Cover Fx||Power Play Foundation||#cd9672,,5990,"(205, 150, 114)",66.52651742407481,16.210597092727987,27.085865160384003,-0.0417744069459702,0.5493515769695464,0.3493391067116725,143,light,"(66.52651742407481, 16.210597092727987, 27.085865160384003)",7,1,7,Unknown G60 (medium-deep skin w/ golden undertones)
Cover Fx,Power Play Foundation,https://www.ulta.com/power-play-foundation?productId=pimprod2002535,https://images.ulta.com/is/image/Ulta/2535930sw?$50px$,G+,Unknown,60,#d49260,0.603921568627451,25.8620689655172,0.574257425742574,G+60 (medium-deep to deeply tanned olive skin w/ golden undertones),Cover Fx||Power Play Foundation||#d49260,,5991,"(212, 146, 96)",66.06019000953825,19.551536403268898,36.34867009071632,-0.07076832711686336,1.1562680838999744,1.4924389200482344,143,light,"(66.06019000953825, 19.551536403268898, 36.34867009071632)",7,0,7,Unknown G+60 (medium-deep to deeply tanned olive skin w/ golden undertones)
Cover Fx,Power Play Foundation,https://www.ulta.com/power-play-foundation?productId=pimprod2002535,https://images.ulta.com/is/image/Ulta/2535833sw?$50px$,G+,Unknown,N70,#c5947a,0.625490196078431,20.8,0.392670157068063,N70 (medium to deeply tanned skin w/ neutral undertones),Cover Fx||Power Play Foundation||#c5947a,,5992,"(197, 148, 122)",65.32359972351188,14.972732111478425,20.918342441841297,-0.11656584895659504,0.32448047916147266,-0.4117795955972447,143,light,"(65.32359972351188, 14.972732111478425, 20.918342441841297)",1,1,1,Unknown N70 (medium to deeply tanned skin w/ neutral undertones)
Cover Fx,Power Play Foundation,https://www.ulta.com/power-play-foundation?productId=pimprod2002535,https://images.ulta.com/is/image/Ulta/2535923sw?$50px$,G+,Unknown,G70,#b4744b,0.5,23.4285714285714,0.411764705882353,G70 (medium to deeply tanned skin w/ golden undertones),Cover Fx||Power Play Foundation||#b4744b,,5993,"(180, 116, 75)",54.76592432351934,20.950901564197267,32.83596267781716,-0.7729896151677149,1.4104773754938635,1.0589443988754852,143,mid,"(54.76592432351934, 20.950901564197267, 32.83596267781716)",4,4,4,Unknown G70 (medium to deeply tanned skin w/ golden undertones)
Cover Fx,Power Play Foundation,https://www.ulta.com/power-play-foundation?productId=pimprod2002535,https://images.ulta.com/is/image/Ulta/2535843sw?$50px$,G+,Unknown,N80,#b4856e,0.568627450980392,19.7142857142857,0.318181818181818,N80 (deep medium skin w/ neutral undertones),Cover Fx||Power Play Foundation||#b4856e,,5994,"(180, 133, 110)",59.530637371959756,14.961755661680066,19.456302547595918,-0.4767434467948235,0.3224864924556683,-0.5922063176077383,143,mid,"(59.530637371959756, 14.961755661680066, 19.456302547595918)",1,2,1,Unknown N80 (deep medium skin w/ neutral undertones)
Cover Fx,Power Play Foundation,https://www.ulta.com/power-play-foundation?productId=pimprod2002535,https://images.ulta.com/is/image/Ulta/2535854sw?$50px$,G+,Unknown,G80,#ae7b54,0.505882352941176,26.0,0.357142857142857,G80 (deep medium skin w/ golden undertones),Cover Fx||Power Play Foundation||#ae7b54,,5995,"(174, 123, 84)",55.89312494963275,15.268291166283365,29.12725744588931,-0.7029058843997261,0.3781718672593998,0.601262272324974,143,mid,"(55.89312494963275, 15.268291166283365, 29.12725744588931)",7,0,7,Unknown G80 (deep medium skin w/ golden undertones)
Cover Fx,Power Play Foundation,https://www.ulta.com/power-play-foundation?productId=pimprod2002535,https://images.ulta.com/is/image/Ulta/2535835sw?$50px$,G+,Unknown,N85,#ae7d65,0.53921568627451,19.7260273972603,0.31063829787234,N85 (medium brown skin w/ neutral undertones),Cover Fx||Power Play Foundation||#ae7d65,,5996,"(174, 125, 101)",56.690293254954256,15.923745428691516,20.604929949812288,-0.653341922499207,0.4972419773144695,-0.450457054944632,143,mid,"(56.690293254954256, 15.923745428691516, 20.604929949812288)",1,2,1,Unknown N85 (medium brown skin w/ neutral undertones)
Cover Fx,Power Play Foundation,https://www.ulta.com/power-play-foundation?productId=pimprod2002535,https://images.ulta.com/is/image/Ulta/2535836sw?$50px$,G+,Unknown,N90,#a2664e,0.470588235294118,17.1428571428571,0.35,N90 (medium brown skin w/ neutral undertones),Cover Fx||Power Play Foundation||#a2664e,,5997,"(162, 102, 78)",49.173760820363796,21.48003042746399,23.59082486215087,-1.1206825389350368,1.5065991578910167,-0.08197515959995996,143,mid,"(49.173760820363796, 21.48003042746399, 23.59082486215087)",6,4,6,Unknown N90 (medium brown skin w/ neutral undertones)
Cover Fx,Power Play Foundation,https://www.ulta.com/power-play-foundation?productId=pimprod2002535,https://images.ulta.com/is/image/Ulta/2535927sw?$50px$,G+,Unknown,G90,#a57048,0.464705882352941,25.8064516129032,0.392405063291139,G90 (dark to deep skin w/ neutral undertones),Cover Fx||Power Play Foundation||#a57048,,5998,"(165, 112, 72)",51.90146766179771,16.538721814600866,30.54193057274368,-0.9510872890209171,0.6089588584931259,0.7758435788948691,143,mid,"(51.90146766179771, 16.538721814600866, 30.54193057274368)",6,4,6,Unknown G90 (dark to deep skin w/ neutral undertones)
Cover Fx,Power Play Foundation,https://www.ulta.com/power-play-foundation?productId=pimprod2002535,https://images.ulta.com/is/image/Ulta/2535837sw?$50px$,G+,Unknown,N100,#995e49,0.443137254901961,15.75,0.353982300884956,N100 (deep skin w/ neutral undertones),Cover Fx||Power Play Foundation||#995e49,,5999,"(153, 94, 73)",45.9882255617814,21.750744788820388,22.13488242203446,-1.3187432836173796,1.5557772480322964,-0.2616494098992305,143,mid,"(45.9882255617814, 21.750744788820388, 22.13488242203446)",6,4,6,Unknown N100 (deep skin w/ neutral undertones)
Cover Fx,Power Play Foundation,https://www.ulta.com/power-play-foundation?productId=pimprod2002535,https://images.ulta.com/is/image/Ulta/2535851sw?$50px$,G+,Unknown,P100,#ae695a,0.517647058823529,10.7142857142857,0.341463414634146,P100 (deep brown red hued skin w/ pink undertones),Cover Fx||Power Play Foundation||#ae695a,,6000,"(174, 105, 90)",51.65768768563602,25.943191397998998,20.18059395295345,-0.966244315924683,2.3173789459461207,-0.5028233092757505,143,mid,"(51.65768768563602, 25.943191397998998, 20.18059395295345)",6,4,6,Unknown P100 (deep brown red hued skin w/ pink undertones)
Cover Fx,Power Play Foundation,https://www.ulta.com/power-play-foundation?productId=pimprod2002535,https://images.ulta.com/is/image/Ulta/2535926sw?$50px$,G+,Unknown,G100,#9f6540,0.437254901960784,23.3684210526316,0.426008968609865,G100 (deep brown skin w/ golden undertones),Cover Fx||Power Play Foundation||#9f6540,,6001,"(159, 101, 64)",48.32269206012779,19.533947176419986,30.422806138661418,-1.1735977631423602,1.1530728172020528,0.7611427275450423,143,mid,"(48.32269206012779, 19.533947176419986, 30.422806138661418)",6,4,6,Unknown G100 (deep brown skin w/ golden undertones)
Cover Fx,Power Play Foundation,https://www.ulta.com/power-play-foundation?productId=pimprod2002535,https://images.ulta.com/is/image/Ulta/2535844sw?$50px$,G+,Unknown,N110,#845646,0.396078431372549,15.4838709677419,0.306930693069307,N110 (deep rich ebony skin w/ neutral undertones),Cover Fx||Power Play Foundation||#845646,,6002,"(132, 86, 70)",41.22266755080339,17.08873721808865,17.12851004457121,-1.615041987559913,0.7088748989879441,-0.8794734246781155,143,mid,"(41.22266755080339, 17.08873721808865, 17.12851004457121)",5,2,5,Unknown N110 (deep rich ebony skin w/ neutral undertones)
Cover Fx,Power Play Foundation,https://www.ulta.com/power-play-foundation?productId=pimprod2002535,https://images.ulta.com/is/image/Ulta/2535840sw?$50px$,G+,Unknown,P110,#a16259,0.490196078431373,7.5,0.288,P110 (deeper brown red hued skin w/ pink undertones),Cover Fx||Power Play Foundation||#a16259,,6003,"(161, 98, 89)",48.30415574783697,24.46857842532657,15.949532086489404,-1.1747502588826264,2.049500103722032,-1.0249681742650405,143,mid,"(48.30415574783697, 24.46857842532657, 15.949532086489404)",6,4,6,Unknown P110 (deeper brown red hued skin w/ pink undertones)
Cover Fx,Power Play Foundation,https://www.ulta.com/power-play-foundation?productId=pimprod2002535,https://images.ulta.com/is/image/Ulta/2535929sw?$50px$,G+,Unknown,G110,#8d573d,0.396078431372549,19.5,0.396039603960396,G110 (deepest brown skin w/ golden undertones),Cover Fx||Power Play Foundation||#8d573d,,6004,"(141, 87, 61)",42.48629162322033,19.51071774261631,24.36833843342289,-1.5364761251645276,1.1488529480240595,0.013975864401125252,143,mid,"(42.48629162322033, 19.51071774261631, 24.36833843342289)",6,4,6,Unknown G110 (deepest brown skin w/ golden undertones)
Cover Fx,Power Play Foundation,https://www.ulta.com/power-play-foundation?productId=pimprod2002535,https://images.ulta.com/is/image/Ulta/2535839sw?$50px$,G+,Unknown,N120,#6f4a42,0.347058823529412,10.6666666666667,0.254237288135593,N120 (deepest rich ebony skin w/ neutral undertones),Cover Fx||Power Play Foundation||#6f4a42,,6005,"(111, 74, 66)",35.342854744610456,14.640726023011364,11.160438586464029,-1.9806195148686492,0.264168106872543,-1.6159783409591097,143,dark,"(35.342854744610456, 14.640726023011364, 11.160438586464029)",5,2,5,Unknown N120 (deepest rich ebony skin w/ neutral undertones)
Cover Fx,Power Play Foundation,https://www.ulta.com/power-play-foundation?productId=pimprod2002535,https://images.ulta.com/is/image/Ulta/2535850sw?$50px$,G+,Unknown,P120,#955a53,0.454901960784314,6.36363636363636,0.28448275862069,P120 (deepest rich brown red hued skin w/ pink undertones),Cover Fx||Power Play Foundation||#955a53,,6006,"(149, 90, 83)",44.69906331833958,23.420498369481844,14.354928341238226,-1.3988969825175988,1.8591054190685887,-1.2217542727796953,143,mid,"(44.69906331833958, 23.420498369481844, 14.354928341238226)",6,4,6,Unknown P120 (deepest rich brown red hued skin w/ pink undertones)
Cover Fx,Power Play Foundation,https://www.ulta.com/power-play-foundation?productId=pimprod2002535,https://images.ulta.com/is/image/Ulta/2535924sw?$50px$,G+,Unknown,P125,#804f4e,0.403921568627451,1.2,0.242718446601942,P125 (deepest rich blue hued skin w/ pink undertone),Cover Fx||Power Play Foundation||#804f4e,,6007,"(128, 79, 78)",39.12535249916906,20.489265144622156,9.265208981366468,-1.7454426101369294,1.3266163001500453,-1.8498639322148056,143,dark,"(39.12535249916906, 20.489265144622156, 9.265208981366468)",5,2,5,Unknown P125 (deepest rich blue hued skin w/ pink undertone)
Fenty Beauty By Rihanna,Pro Filt'r Soft Matte Powder Foundation,https://www.sephora.com/product/fenty-beauty-rihanna-pro-filt-r-soft-matte-powder-foundation-P466829?icid2=products%20grid:p466829,/productimages/sku/s2413342+sw.jpg,Unknown,Unknown,100,#f9e6df,0.925490196078431,16.1538461538462,0.68421052631579,100 for very fair skin with neutral undertones,Fenty Beauty By Rihanna||Pro Filt'r Soft Matte Powder Foundation||#f9e6df,,6008,"(249, 230, 223)",92.60221531052163,5.308067367347347,5.7298415921084755,1.5794828456891,-1.4312067758135427,-2.286154864943321,150,very_light,"(92.60221531052163, 5.308067367347347, 5.7298415921084755)",2,5,2,Unknown 100 for very fair skin with neutral undertones
Fenty Beauty By Rihanna,Pro Filt'r Soft Matte Powder Foundation,https://www.sephora.com/product/fenty-beauty-rihanna-pro-filt-r-soft-matte-powder-foundation-P466829?icid2=products%20grid:p466829,/productimages/sku/s2413359+sw.jpg,Unknown,Unknown,105,#f2dcc0,0.850980392156863,33.6,0.657894736842105,105 for very fair skin with warm yellow undertones,Fenty Beauty By Rihanna||Pro Filt'r Soft Matte Powder Foundation||#f2dcc0,,6009,"(242, 220, 192)",88.86130148393056,3.222533181534759,16.511850607490743,1.3468914228533593,-1.8100658347446195,-0.9555738383995155,150,very_light,"(88.86130148393056, 3.222533181534759, 16.511850607490743)",2,5,2,Unknown 105 for very fair skin with warm yellow undertones
Fenty Beauty By Rihanna,Pro Filt'r Soft Matte Powder Foundation,https://www.sephora.com/product/fenty-beauty-rihanna-pro-filt-r-soft-matte-powder-foundation-P466829?icid2=products%20grid:p466829,/productimages/sku/s2413367+sw.jpg,Unknown,Unknown,110,#f6ded8,0.905882352941176,12.0,0.625,110 for very fair skin with cool pink undertones,Fenty Beauty By Rihanna||Pro Filt'r Soft Matte Powder Foundation||#f6ded8,,6010,"(246, 222, 216)",90.2268786761133,7.264294522872028,5.93030630311473,1.4317962233499946,-1.0758376889679444,-2.2614160114906885,150,very_light,"(90.2268786761133, 7.264294522872028, 5.93030630311473)",2,5,2,Unknown 110 for very fair skin with cool pink undertones
Fenty Beauty By Rihanna,Pro Filt'r Soft Matte Powder Foundation,https://www.sephora.com/product/fenty-beauty-rihanna-pro-filt-r-soft-matte-powder-foundation-P466829?icid2=products%20grid:p466829,/productimages/sku/s2413375+sw.jpg,Unknown,Unknown,120,#f2d5c3,0.856862745098039,22.9787234042553,0.643835616438356,120 for fair skin with neutral undertones,Fenty Beauty By Rihanna||Pro Filt'r Soft Matte Powder Foundation||#f2d5c3,,6011,"(242, 213, 195)",87.19622702718867,7.283203439271468,12.586917057263648,1.2433653714730317,-1.0724026868849135,-1.4399401661336826,150,very_light,"(87.19622702718867, 7.283203439271468, 12.586917057263648)",2,3,2,Unknown 120 for fair skin with neutral undertones
Fenty Beauty By Rihanna,Pro Filt'r Soft Matte Powder Foundation,https://www.sephora.com/product/fenty-beauty-rihanna-pro-filt-r-soft-matte-powder-foundation-P466829?icid2=products%20grid:p466829,/productimages/sku/s2413383+sw.jpg,Unknown,Unknown,130,#edcfb3,0.815686274509804,28.9655172413793,0.617021276595745,130 for fair skin with warm olive undertones,Fenty Beauty By Rihanna||Pro Filt'r Soft Matte Powder Foundation||#edcfb3,,6012,"(237, 207, 179)",84.93839674408457,6.279171128879657,17.782135573245284,1.102984709845401,-1.2547956386951118,-0.7988111171547573,150,very_light,"(84.93839674408457, 6.279171128879657, 17.782135573245284)",3,3,3,Unknown 130 for fair skin with warm olive undertones
Fenty Beauty By Rihanna,Pro Filt'r Soft Matte Powder Foundation,https://www.sephora.com/product/fenty-beauty-rihanna-pro-filt-r-soft-matte-powder-foundation-P466829?icid2=products%20grid:p466829,/productimages/sku/s2413391+sw.jpg,Unknown,Unknown,140,#f0d5c0,0.847058823529412,26.25,0.615384615384615,140 for light skin with warm yellow undertones,Fenty Beauty By Rihanna||Pro Filt'r Soft Matte Powder Foundation||#f0d5c0,,6013,"(240, 213, 192)",86.95803530464855,6.114441853701969,13.805530915694874,1.228555794396035,-1.2847204313917613,-1.289554048259115,150,very_light,"(86.95803530464855, 6.114441853701969, 13.805530915694874)",2,3,2,Unknown 140 for light skin with warm yellow undertones
Fenty Beauty By Rihanna,Pro Filt'r Soft Matte Powder Foundation,https://www.sephora.com/product/fenty-beauty-rihanna-pro-filt-r-soft-matte-powder-foundation-P466829?icid2=products%20grid:p466829,/productimages/sku/s2413409+sw.jpg,Unknown,Unknown,145,#e9cc9f,0.768627450980392,36.4864864864865,0.627118644067797,145 for light skin  with warm olive undertones,Fenty Beauty By Rihanna||Pro Filt'r Soft Matte Powder Foundation||#e9cc9f,,6014,"(233, 204, 159)",83.449797461263,3.6935529833119207,26.19560584299552,1.0104310073883624,-1.7245001700563332,0.23947440944319606,150,very_light,"(83.449797461263, 3.6935529833119207, 26.19560584299552)",3,3,3,Unknown 145 for light skin  with warm olive undertones
Fenty Beauty By Rihanna,Pro Filt'r Soft Matte Powder Foundation,https://www.sephora.com/product/fenty-beauty-rihanna-pro-filt-r-soft-matte-powder-foundation-P466829?icid2=products%20grid:p466829,/productimages/sku/s2413417+sw.jpg,Unknown,Unknown,150,#ebd1ba,0.825490196078431,28.1632653061225,0.550561797752809,150 for light skin with neutral undertones,Fenty Beauty By Rihanna||Pro Filt'r Soft Matte Powder Foundation||#ebd1ba,,6015,"(235, 209, 186)",85.40766974502546,5.489765296360638,14.719907462140469,1.1321617719341854,-1.3981994499859494,-1.1767131034888583,150,very_light,"(85.40766974502546, 5.489765296360638, 14.719907462140469)",2,3,2,Unknown 150 for light skin with neutral undertones
